model,case_id,trace_id,base_is_correct,n_sentences,n_boundaries,vocabulary_size,converge_boundary_tvd,converge_token_frac_tvd,tvd_max_first,tvd_max_at_convergence,tvd_median_first
gpt-oss-20b,5e08bb89aa461993e01a5790857ce599,27d6c34d9da04377f474961363171502c01e554a3e73cc688b5aefb7ab1a8235,False,97,98,7,97,1.0,0.9473684210526316,0.0,0.5473684210526316
gpt-oss-20b,46f5a66a841fae109fc92ccdb9448abe,f3ce225c01564d489f475adbf955a751ed38250460c12c489a94769a0e909d1d,True,91,92,7,66,0.7486772486772487,0.8421052631578947,0.19999999999999998,0.4421052631578948
gpt-oss-20b,46f5a66a841fae109fc92ccdb9448abe,fe93713644c4b7ad29458785be945d8ee1091cf2c001ab197e7448c36890d257,False,93,94,6,21,0.21435142594296228,0.6,0.2,0.5
gpt-oss-20b,48d8738209cbe3d0f3490417e6c37914,d749b0e15c1d61d8a1e27c6df371705272ca10ebe22339ad4a800444ac574bb2,True,91,92,13,60,0.6959544879898862,0.45000000000000007,0.2,0.25
gpt-oss-20b,48d8738209cbe3d0f3490417e6c37914,f88c313b315cbdc97ada2e3550c2e7fdb4b34bf962d3f3a6a88bc8e85e9b4b42,False,81,82,12,57,0.7373029772329247,0.9473684210526316,0.15789473684210528,0.6973684210526314
gpt-oss-20b,4abc3a40659612c935b6036cf7018466,d2269d953ba39d2fc365b07657b9e65b55820dd623bc92b0b4aa4c8e9e71fd35,True,106,107,18,27,0.21875,0.29444444444444445,0.19473684210526318,0.2
gpt-oss-20b,4abc3a40659612c935b6036cf7018466,21f30cc5bc7bc91866f8aefa4f9a62674f71825c5917ad910cb0e55118cc01d2,False,32,33,5,8,0.2706611570247934,0.9,0.09999999999999999,0.85
gpt-oss-20b,5355d6e5738c1e76aa8f1441131c9295,aa567fec730c76c725bba23106684369a41fe4b89ec8826d98572ec6a2e89e23,True,116,117,3,0,0.0015982951518380393,0.15789473684210528,0.15789473684210528,0.15789473684210528
gpt-oss-20b,5355d6e5738c1e76aa8f1441131c9295,c2d78c9c4f4d160de27c5786324c82dc06e7a91197b2acb739da7c1842d4a88d,False,96,97,6,87,0.9085677749360613,0.6,0.14444444444444443,0.2416666666666667
gpt-oss-20b,69e678eb784186f4820bb4b3d48b33b9,f3f726d80d26f714d232d1ed41c87c2170bca026c6c468941e25b5e794ce464b,False,309,310,23,285,0.9265977641847711,0.8000000000000002,0.2,0.6447368421052633
gpt-oss-20b,5bebb5ccb1b21ef642e37fb57088d0af,619474333135ea654aa2aa39420f878661e2a102929a03e581d99444d8162271,True,95,96,17,87,0.888457269700333,0.75,0.15000000000000002,0.29999999999999993
gpt-oss-20b,5e7abd32af948047598121dd03ac97b6,352a6ea1fc3a9035e3d2e6c4c0e889028d6f4ee47587e746bcd3b60d8707c206,True,155,156,7,132,0.8712401055408971,0.55,0.15789473684210528,0.25
gpt-oss-20b,719442a3ee1c00332a6b77c30ce987cd,7e21c344f9a91c1ffab2d279990f624c4b5a8b72123a56fca9792030f9d8114b,True,49,50,8,19,0.4044368600682594,0.8,0.19999999999999998,0.6000000000000001
gpt-oss-20b,633420a679153f203fc61a88a953629e,5ed6f015438981f1515f0c3c9b3dd53fa6ec85cd221fe2b691d8ed8bb67ee982,True,51,52,5,10,0.2772808586762075,0.25,0.19999999999999998,0.15
gpt-oss-20b,5e7abd32af948047598121dd03ac97b6,531322c787ee3a565e6655cd62e82dafed018e0d9d44ab1f79ec9f5a29e1fdd9,False,56,57,6,44,0.8427876823338736,0.4921052631578947,0.15000000000000002,0.2
gpt-oss-20b,719442a3ee1c00332a6b77c30ce987cd,a3b2d6a2e4b30d150d6a6ca3f4a70cdc1b4b9a2bd1a6b8452d02e62a870a3de0,False,31,32,3,7,0.21670428893905191,0.4736842105263158,0.052631578947368446,0.4736842105263158
gpt-oss-20b,633420a679153f203fc61a88a953629e,28acd02fb032ad09303be7c62a78e3c933c5a74310f7cecc858266547893eb92,False,72,73,8,63,0.8688118811881188,0.9,0.16666666666666663,0.30000000000000004
gpt-oss-20b,6cae95de019b8b107893b29e2418ab4a,39b121b93bd51cf97b7a2ab1fd8a781b922fe8250d7b6ba3780fdfb838b8a906,True,32,33,8,21,0.757455268389662,0.7,0.16052631578947366,0.45000000000000007
gpt-oss-20b,6cae95de019b8b107893b29e2418ab4a,29a5b7278de3e4bd08955301dbd43fc85cd7d32d165d1f3bb86eb4c186b33435,False,19,20,6,6,0.4631578947368421,0.8999999999999999,0.19999999999999996,0.8
gpt-oss-20b,711f389c59ebfcb9eb04d37c86efae77,2eb138eefa10ec364c88bed46204543d7dd24b59b31b454a2070b4471a978a56,True,75,76,11,15,0.2036036036036036,0.7500000000000001,0.15000000000000002,0.7500000000000001
gpt-oss-20b,85684e0c092976faa0b788ef96b0a1ff,37be0387b1b1e54333f40b78b3164951f28a505b46f7e9d7a7a6db3868ca317d,True,74,75,3,70,0.958204334365325,0.5,0.15,0.25
gpt-oss-20b,85684e0c092976faa0b788ef96b0a1ff,d50a4b05d5cfca6ef997000b2e57e3b7a4781b06a09ce925516983df5659ae5d,False,26,27,4,18,0.7780612244897959,0.9473684210526316,0.19999999999999998,0.5789473684210527
gpt-oss-20b,711f389c59ebfcb9eb04d37c86efae77,8ffaff282bfd361f1a87c7c400b155b9ec6c6b8f55146d0f7f926cfdb8be38e7,False,120,121,10,54,0.41318681318681316,0.55,0.19999999999999998,0.4
gpt-oss-20b,8c88e2f998f2ec7a396f40c6d5452b84,19d36ab946da7c632aa72b2bb1906893b00883e188941b88bee3354d89d969fc,True,27,28,5,11,0.6459510357815442,0.8,0.1921052631578947,0.6000000000000001
gpt-oss-20b,855d2426bc87f84b919fa59d39097374,277f0530c44c484da7b89f1c8ead74080caa3c19e3c5b26a9e458338c819204d,True,39,40,3,33,0.86892177589852,0.85,0.19999999999999998,0.35
gpt-oss-20b,839d5849b985de3b732f197086218847,535040321b7a8a148b74737f2a1ea85ef7976ef02f4f4b8be3f2689b207953d5,False,108,109,9,80,0.740316421167485,0.4421052631578947,0.19999999999999998,0.25
gpt-oss-20b,8c88e2f998f2ec7a396f40c6d5452b84,8d0d1fc55502bed6fabdcb40b03577940c3fd5da41effc04ea420df380fb664e,False,103,104,6,96,0.9441920830629461,0.65,0.19999999999999998,0.24999999999999997
gpt-oss-20b,855d2426bc87f84b919fa59d39097374,37ecb12c2bbecca2c6e5696009874e2b93074e206323b2510ed393a15053e386,False,57,58,3,35,0.5938803894297635,0.6421052631578947,0.19999999999999998,0.15
gpt-oss-20b,967834058a7e6f5cb903d6d983ecba7e,ef40e622fc08223fa60ae2c83188be7b414bf9b5d560e19128062f1c18d5116c,True,52,53,9,51,0.9779310344827586,0.8999999999999999,0.15789473684210528,0.29078947368421054
gpt-oss-20b,967834058a7e6f5cb903d6d983ecba7e,77517a9931b5cb2eff291beceab201687a0ed15cb1c0a75f51cebe4cefed6cf9,False,43,44,7,39,0.9267822736030829,0.581578947368421,0.09999999999999999,0.23157894736842102
gpt-oss-20b,8b5ae4c8982f0b55e7334ff4117d6a4f,c340e9570b89bd0f827a5bca4909be9d3f65a0320340c84f711fa2fd28a448ef,True,51,52,6,51,1.0,0.7447368421052633,0.0,0.45
gpt-oss-20b,8b5ae4c8982f0b55e7334ff4117d6a4f,a249d278a6dc61338cd981b78c66658e7912e552c7b7148b0db3682ad7e2102f,False,67,68,7,62,0.9533213644524237,0.85,0.15000000000000002,0.3
gpt-oss-20b,9d8432d3b13c02fb04b55e0a74c6c063,b6fe8abdf129c4d245986cdec61d7cee370c8f9ab26e3c76907b9a3dc8b60533,True,119,120,9,0,0.0018259281801582471,0.14999999999999997,0.14999999999999997,0.11111111111111113
gpt-oss-20b,88537bcf54e128709d3d84d9a954aa6f,aa5e6cdeaa2e7e98eef7af713ec9ab08192032a3e2834ac4dcf0cf6afcdffec5,True,261,262,17,252,0.9670243391782256,0.5,0.19999999999999998,0.3973684210526316
gpt-oss-20b,8e99e185c9670ed801211fba5a2e93f9,6d3f29eaaa14da694ae03ef821d2f586a0fbb3aa05c7d17c8a3ed325cafc9667,True,34,35,7,21,0.6300675675675675,0.25,0.0,0.17368421052631577
gpt-oss-20b,8e99e185c9670ed801211fba5a2e93f9,acc602cbaf4c09b6dbc4b00d9bf38be86644e88425af6059342b2214cf817385,False,43,44,3,4,0.12655601659751037,0.9000000000000001,0.15000000000000002,0.9000000000000001
gpt-oss-20b,88537bcf54e128709d3d84d9a954aa6f,a3fefee18ef47e234c608be7bd8d1871304378140ad00dc1223d3a52ae4cbf55,False,137,138,16,134,0.9766397124887691,0.8947368421052633,0.09736842105263158,0.3236842105263158
gpt-oss-20b,9d8432d3b13c02fb04b55e0a74c6c063,2db84af8d9952e563a9b550a4282a47e6cd9dc4adc9d6b95175eee706838b590,False,220,221,18,219,0.9935138183869149,1.0,0.050000000000000024,0.3710526315789473
gpt-oss-20b,8d4129f4074a7419ef8017429041fac4,01ab17f0fc389cd28475411bc9b52fc24cbfb2f6bef79894008248b138c03ab0,True,60,61,5,29,0.5024630541871922,0.55,0.10526315789473684,0.3736842105263158
gpt-oss-20b,8d4129f4074a7419ef8017429041fac4,89a77b1d5ef5b04259c5380fec56ec71413f394e948af94fb93619b7cded4d75,False,47,48,6,26,0.5365296803652968,0.8,0.15789473684210528,0.49999999999999994
gpt-oss-20b,9c22e95143200153a9b0c049452517e1,14b634c516ce10a2309149e5bd0f2ccdadf1c8c2017d01db1cb8c7b9f9ceaa5c,True,107,108,9,104,0.9722991689750693,0.44999999999999996,0.2,0.25
gpt-oss-20b,b1e59a85b6e9c1e020d2392193d668fb,a075137ab878cc1c26d7acac18fd04c1527a645856b3b77e0598cf0e569fb0ae,True,83,84,12,79,0.956386292834891,0.7,0.17631578947368423,0.4
gpt-oss-20b,99056c3c2db73e4929ee1df107d73688,68a7096ee44919edd852a5f8c81d04f3f72170f9e85e0bda2e0b07e50831f8d4,True,85,86,6,37,0.4001743679163034,0.368421052631579,0.2,0.19473684210526315
gpt-oss-20b,b1e59a85b6e9c1e020d2392193d668fb,84dbb51db98fb176709d2ebecfe9528d1fbf9ab2e178d264fa4caef5fab98e0a,False,141,142,10,92,0.6723800195886386,0.9999999999999999,0.2,0.6999999999999998
gpt-oss-20b,99056c3c2db73e4929ee1df107d73688,8d904b06a55fe290acd36085f5d27db2b6370ad4559ba1539ded9b2a6510263f,False,109,110,6,100,0.9151689432063264,0.39736842105263154,0.19999999999999998,0.09736842105263156
gpt-oss-20b,b9e317df6f71d14e177013c57587becf,e582900ea5ce0717d7dcb5eeb42764b2870460fac4edefe813f07e69091e8af6,True,15,16,3,2,0.2125984251968504,0.4,0.15000000000000002,0.4
gpt-oss-20b,9c22e95143200153a9b0c049452517e1,e5b21b2235f9838db49c605a9ef3816059e6a6093d343e520b3f4b73cc5a853c,False,243,244,12,236,0.9754175858808698,1.0,0.19999999999999996,0.25
gpt-oss-20b,ab0226a3a9dc01c8c9b91a47198bed63,02b934286a66b738d47694f4e23caf6c8753befc9a6d5e5be5ccfb18cd7cbdc0,True,36,37,4,19,0.6162280701754386,0.8,0.19999999999999998,0.543421052631579
gpt-oss-20b,b9e317df6f71d14e177013c57587becf,730548b31e151edcfde9639fbaadcb52972a7224705b84c5a66e31bf6a06f207,False,16,17,2,5,0.3472222222222222,0.85,0.15000000000000002,0.85
gpt-oss-20b,ab0226a3a9dc01c8c9b91a47198bed63,b8cf07c622f91482623620510f19181e8532a24fda4702f83c75675e2823ba44,False,107,108,7,104,0.9838160136286201,1.0,0.15000000000000002,0.35
gpt-oss-20b,ab944ef1e6f39bfd785f38954f9458c1,d748dc38318d7a3b0caa0a3dbe7e68ab14ed82cd7b9ac8f0fb313167bdc56fa5,True,48,49,12,41,0.9037656903765691,0.8000000000000002,0.19999999999999998,0.2421052631578947
gpt-oss-20b,beea037b8f8cec59caa352ec11f501da,478cf573bc7a05f0dfb739593ead991ecc127c437fa70756e57b3daa3eafc30e,True,61,62,11,54,0.8995901639344263,0.736842105263158,0.15789473684210528,0.4368421052631579
gpt-oss-20b,ab944ef1e6f39bfd785f38954f9458c1,e0c03b428e6a24878e5cf2d8fd1ba8e9971c12f8cfbe389f2a67617fe835734d,False,40,41,4,7,0.1673582295988935,0.3,0.2,0.19999999999999996
gpt-oss-20b,b2b6765627a78f61fac9ba35346d7b1d,b042057970171d07f9abca42d9b8eb2ce9b9eb7c5186256da2d99893680f33ae,True,80,81,18,56,0.7407407407407407,0.631578947368421,0.2,0.5315789473684212
gpt-oss-20b,c150008220a1497832471d8e8d4e2edb,739b7605ad1b91cc8101469e990073135fa1ba6bb7236094ffcdc2042eb7124e,False,47,48,9,47,1.0,0.85,0.0,0.7
gpt-oss-20b,b1e9764076e3a29c4c3c4738b878b57a,838672256415023951c11f0d497269c3b05cb13841ea0dac9fcdfb161f9f1af8,True,202,203,38,178,0.889153349200952,0.9473684210526315,0.2,0.4342105263157895
gpt-oss-20b,cee4809157546a43546571ac67323953,23e00a30d05deef2e70125ae783d972e1e9202bb97848e2a3412ef9880d037e2,True,41,42,5,6,0.16984732824427481,0.85,0.09999999999999998,0.85
gpt-oss-20b,b2b6765627a78f61fac9ba35346d7b1d,e5a36505b67d6e68357d4a75d881de284a85dd5cb36099e485927641e63d1c06,False,140,141,21,135,0.9825648973266176,1.0,0.15,0.6499999999999999
gpt-oss-20b,cee4809157546a43546571ac67323953,741e80967b0bffdaf7bd02be699a4d8472b14d2a93e5556921d9727618ac9b1f,False,34,35,6,10,0.2560386473429952,0.5,0.15000000000000002,0.30000000000000004
gpt-oss-20b,d5242ac7089552f0687edd0e403512da,7bd1420abff96b9ae8d69551b37407ee48405532c8ae3331615924add03ce0fb,True,51,52,9,8,0.14556962025316456,0.35000000000000003,0.19999999999999998,0.35000000000000003
gpt-oss-20b,b1e9764076e3a29c4c3c4738b878b57a,ea6a1013a899a1b530a1a459655b600d0805f49a7f4dfb3e429fec34521b165a,False,250,251,41,191,0.7615727830451757,0.8823529411764707,0.2,0.47352941176470587
gpt-oss-20b,bcac057435ccb3a54effa545db18a3d1,61e05244a98c2d3ee06a2933d1370d407376eed508969b0499d68ffb62d110dc,True,64,65,9,0,0.0029644268774703555,0.19999999999999996,0.19999999999999996,0.09999999999999998
gpt-oss-20b,bcac057435ccb3a54effa545db18a3d1,8ce35f98e09a6286d3090b23b696956cd99473be4638dbdf4662996e7f52a002,False,185,186,44,184,0.9968264043160902,0.9,0.0,0.3210526315789473
gpt-oss-20b,d5242ac7089552f0687edd0e403512da,acf8ea31f8c0f12ab27461ce09a8d9ac30738d4eead8f89e359c905cde86bf2d,False,286,287,15,272,0.9604825291181365,1.0,0.19999999999999996,0.4
gpt-oss-20b,c13ba1d468ea408964a3ccd245638056,8c824b082288ba7eb2f1600af71f41637d259e76837872952eb83f0578aa7dd3,True,24,25,2,13,0.6169590643274854,0.4,0.09999999999999999,0.275
gpt-oss-20b,c13ba1d468ea408964a3ccd245638056,a8884a46188a52caace6db15d91383a164ca423b7166c5b43ef072c155da0f23,False,21,22,2,11,0.6367713004484304,0.6,0.19999999999999998,0.4
gpt-oss-20b,da2bd7e45b94e13e1fb97126ca03fcc4,a80c4e25d0a46a44d3374ab1e5639c9d45bfa314c9c5939d5433a46dafe73e08,True,49,50,6,34,0.7658898305084746,0.5789473684210527,0.09999999999999999,0.42105263157894735
gpt-oss-20b,bc3da8074eec813548bda5ec813b8a9b,3d8a54ea771a77ebceb1d8f208ca7796bfcbd6f8e28cd58700a53be922d529b8,False,165,166,6,161,0.9823008849557522,0.9473684210526316,0.17647058823529416,0.14736842105263154
gpt-oss-20b,da2bd7e45b94e13e1fb97126ca03fcc4,8c3378ea5fa611dfbf58f6a12ebce550b1b68b3137ff1a59ccec562d3cea8419,False,28,29,8,4,0.14575645756457564,0.44999999999999996,0.15000000000000002,0.44999999999999996
gpt-oss-20b,bf8e15580571e5c3976117c303cf144e,cdbb808fba92cab4a2f4d9f4ab5c462dd183766353c06b4dacd3d7fc01b232aa,True,38,39,26,33,0.8841567291311755,0.6000000000000001,0.19999999999999996,0.3736842105263158
gpt-oss-20b,ead218181cb76fdbdefd5ea17e01be5b,f6ce89a16a872d1b46a74c5b3fd81359196abea117820fff38c5c945e5cd8a28,True,33,34,13,31,0.9449838187702265,0.7894736842105263,0.10526315789473684,0.2394736842105263
gpt-oss-20b,cc91c75860966ea7d69d7a716a857add,271c2983e7357a56205075b688e00cc58a909ee701d248b924e8ef021402ed3b,False,57,58,6,4,0.07976878612716763,0.33333333333333337,0.19999999999999996,0.2833333333333333
gpt-oss-20b,bf8e15580571e5c3976117c303cf144e,a5497c854e13246a15c6130b4bd2b18bae27bf56fcc223ba2b94c440305e73d3,False,95,96,27,86,0.9238776837996097,0.95,0.15000000000000002,0.5
gpt-oss-20b,ead218181cb76fdbdefd5ea17e01be5b,dc135879e2c3df146c3fc33ac7ad29c97843f80d6e9c15fe7071482c40d5a7aa,False,52,53,19,31,0.61795166858458,0.9500000000000001,0.15789473684210528,0.7500000000000001
gpt-oss-20b,d35ff55eca6c7f6db36a73934025f3c5,8eaba85069895d5709890dfd1a3460734a9a05ea6264de3894c853466ca28d64,True,15,16,3,7,0.319672131147541,0.30000000000000004,0.0,0.30000000000000004
gpt-oss-20b,c95386c8d35897f730a382e76e5ae272,3446ec7a645805e850bf8dca38054a90bf4e53c104856410843da37cc06462fe,True,28,29,3,0,0.00974025974025974,0.050000000000000024,0.050000000000000024,0.050000000000000024
gpt-oss-20b,c95386c8d35897f730a382e76e5ae272,6e8dd66ec743a009bc7f4976c260086362999636950e415160a31437d309f587,False,71,72,9,69,0.9843234323432343,0.9500000000000001,0.15,0.24999999999999997
gpt-oss-20b,d35ff55eca6c7f6db36a73934025f3c5,67c6940de80beec27f7afa11e397ca1da2ce44f10ca84ad363fe5709db6f364f,False,124,125,5,88,0.7284020327498588,0.8421052631578947,0.19999999999999998,0.6368421052631579
gpt-oss-20b,d2a373fbe65bd86a11545430c5394c7f,f152c73c8d1a5237734226f8c24928ae2514db8b9c3bad982256001e91f3a926,True,69,70,3,47,0.6794717887154862,0.6921052631578948,0.19999999999999998,0.23684210526315788
gpt-oss-20b,d9e1496466a6206a8617add56ddce386,bae892aea3bbdb06836f80ca12b93cd3b220149ba11cfc2d9e7d1be1264e68eb,True,99,100,10,95,0.9611499611499611,0.8499999999999999,0.050000000000000024,0.25000000000000006
gpt-oss-20b,f5479a460521f2a3b96e7924882b06d9,fa36c45f6f72a79a69842644bf1ee78d4ba4ecf28388884d165a1633f96e718f,False,180,181,19,180,1.0,0.9,0.0,0.6210526315789475
gpt-oss-20b,d2a373fbe65bd86a11545430c5394c7f,9ac817f5bc5b036136fcda49bd9815cca78b871e888023756488f6a126c626d9,False,113,114,3,79,0.7378984651711924,0.6,0.2,0.3
gpt-oss-20b,d9e1496466a6206a8617add56ddce386,141678a05a3407cb3561912a013514b4e186d8d2ffc85f7dcee7fe19605dfbeb,False,50,51,8,24,0.4673076923076923,0.9,0.19999999999999996,0.8499999999999999
gpt-oss-20b,fc75c4214c86972be10f49fa2b6b58ee,37345403c93d22a0ac2788ef611cda9539061e4e9dd8488c18f1a6935e47d238,True,46,47,8,33,0.6142384105960265,0.5473684210526315,0.19473684210526315,0.33289473684210524
gpt-oss-20b,d9520eadbc83f9f98a8fb0442b0a7acc,3c88f70ec2ae4840fa1032751585e7ce5e1102500e63187b9e3a146f17139432,True,147,148,4,123,0.8205369759773905,0.55,0.15000000000000002,0.10000000000000003
gpt-oss-20b,dfa32d028f082d978149d2633a2c8bf3,2705f9d617c242bd3ebc3ba8bb586771d23eb22ce1d4637478495cbdc1b9fc64,True,132,133,4,9,0.09198645598194131,0.30000000000000004,0.16666666666666663,0.25
gpt-oss-20b,dfa32d028f082d978149d2633a2c8bf3,20065f7d6148965723c6a978ce91a53b9509dadefd7cae672bf256f8c8df052f,False,59,60,3,48,0.8346456692913385,0.7,0.19999999999999996,0.29999999999999993
gpt-oss-20b,f448710697f1d3734fbc187ad15c748c,383a6833ceceee512eaebf01a69f76a5f1802a8c910721a6e219a611780a4be1,True,21,22,1,0,0.011278195488721804,0.0,0.0,0.0
gpt-oss-20b,d9520eadbc83f9f98a8fb0442b0a7acc,0eee096708a6d6d48a0d11e6dcf59aa5b1e10889303452e251bf2b8ee2adda16,False,161,162,5,77,0.47531172069825434,1.0,0.19999999999999996,0.85
gpt-oss-20b,f448710697f1d3734fbc187ad15c748c,388a16d549e458ed62bd2c7a709150ccb89eddfa0ac5a9a87fa614f24689ee32,False,30,31,2,20,0.6538461538461539,0.95,0.09999999999999999,0.6861111111111111
gpt-oss-20b,fb9fdfc495c899901c9c864e13bfeaff,e114605ee51758a39022f6985e80541a46987ec171f726c206e5d875ca7d2bd8,True,38,39,2,1,0.06981981981981981,0.30000000000000004,0.19999999999999998,0.30000000000000004
gpt-oss-20b,df37dd0f3c463be2b4787059b63a9028,fe7d3248f37cb9dcd86b4c3c644dc2d1ee9453bfdbd98308d3fb11a5658ff42a,True,54,55,8,0,0.0055147058823529415,0.1078947368421053,0.1078947368421053,0.09999999999999998
gpt-oss-20b,fc75c4214c86972be10f49fa2b6b58ee,83e6b8dae9ab66f5f8c2a37b629f96e56d81d056c62ef9e8547ae07ef54f16f5,False,300,301,23,299,0.9987951807228915,0.7894736842105262,0.0625,0.5789473684210525
gpt-oss-20b,fb9fdfc495c899901c9c864e13bfeaff,51b9014076deda60ebba05eb6f8a6fa5ce423849c2410ae8ddb9d9b01bea45bb,False,61,62,3,28,0.5030450669914738,0.85,0.19999999999999998,0.7
gpt-oss-20b,df37dd0f3c463be2b4787059b63a9028,634727476d89ee628e401690f8c7bf24ffd09161d722c6c4d1d1b5fecdc4e56d,False,79,80,12,77,0.9872476089266737,1.0,0.052631578947368446,0.8
gpt-oss-20b,f03a4eea989b069fe918734d9e1c2644,77b002b7092554ad620516591add0b2ac8142cd99b3a72f8d02f60b38f0fa363,True,62,63,14,51,0.812807881773399,0.85,0.19999999999999998,0.35
gpt-oss-20b,f03a4eea989b069fe918734d9e1c2644,df62b497c8a75900705e15ccdbfc560bcdebeeadc89475a41d9c905e21985c8f,False,61,62,11,18,0.3528918692372171,0.9500000000000002,0.19999999999999998,0.8500000000000001
gpt-oss-20b,fa3f1534a8d672e364f916665953a826,c32d2e835b4871bd5ea4a367ee5ecc3326fed35031a3850e39b7c31561ab9848,True,40,41,4,3,0.13553530751708429,0.75,0.2,0.6986842105263158
gpt-oss-20b,fa3f1534a8d672e364f916665953a826,61656f522b3abe3a96e96d67d5ab685e0103c48a7e78a94c2088d1444d311be5,False,64,65,3,19,0.24549918166939444,0.65,0.19999999999999998,0.65
gpt-oss-20b,fdb1907f7938f5641e21a14cd72d5adb,afbd476b9148f3972cd8556e179adadde175232a99fcb75c9a54e2762aac76f8,True,308,309,12,293,0.9629107981220657,0.6342105263157894,0.2,0.3157894736842105
gpt-oss-20b,fdb1907f7938f5641e21a14cd72d5adb,a8361cc3b87ca01d6395edafc583722df0e24b889f551c1016c511a914646fc5,False,246,247,14,246,1.0,1.0,0.0,0.4473684210526316
glm-4.7-flash,0148cedaed162d8c1591e7dad5de6dec,73450eb456f491b62dc63beefdf67f3898fd7a5a7abe1dbb0c3a20fb2cc8224c,True,272,273,17,65,0.2902746844840386,0.30000000000000004,0.19999999999999996,0.30000000000000004
glm-4.7-flash,0148cedaed162d8c1591e7dad5de6dec,4360b056c4fc7a2f5dc1504f96ee904938d476570e0b3344dabf1405a5f35b88,False,320,321,21,211,0.6670820353063344,0.55,0.19999999999999998,0.39999999999999997
glm-4.7-flash,34f92cdb48573ee3ec1837da4f60ff3f,36831e560304a916113388e55b8fde9ae772c84d009b3b62c005370854151f9f,False,312,313,54,237,0.7623095997166135,0.9000000000000001,0.2,0.55
glm-4.7-flash,5e08bb89aa461993e01a5790857ce599,f33f38954083f80ae62d8f50ce4f1cd75beefd59455c7180cc3740e7c1229ab2,True,219,220,35,143,0.6694989745092295,0.7500000000000001,0.2,0.55
glm-4.7-flash,5e08bb89aa461993e01a5790857ce599,e02572e1ae6d8d3c9536bdd1261efafbecea6c22bb657899a1d6ebddd8838bbd,False,142,143,28,41,0.3202269963518444,0.9500000000000001,0.09999999999999999,0.9500000000000001
glm-4.7-flash,85684e0c092976faa0b788ef96b0a1ff,1bbc1062230223ab05c0b7d99013c8209df442c32d5811380c62ad52f3428591,True,158,159,70,77,0.4592705167173252,0.7499999999999998,0.15000000000000002,0.6315789473684208
glm-4.7-flash,85684e0c092976faa0b788ef96b0a1ff,61e9fd244cf3e294ea22a17fb852f8620a40abab8dab807a50a6193371f8090e,False,241,242,73,87,0.36871903750884644,0.9500000000000002,0.19999999999999996,0.8500000000000002
glm-4.7-flash,ab944ef1e6f39bfd785f38954f9458c1,0bc3b0aae08da273a96feaf6f875cf38dd64206d99009562cfa65cdfa1ba9e14,True,306,307,119,225,0.7655430711610487,0.9500000000000003,0.19999999999999998,0.85
glm-4.7-flash,ab944ef1e6f39bfd785f38954f9458c1,5359cb94f325cf6ecb0a1dbb9cb45056be63c4e6b7fdb6aa5219eb23bf9cbe61,False,217,218,145,194,0.8863861386138614,0.9500000000000003,0.19473684210526315,0.5500000000000002
glm-4.7-flash,cc91c75860966ea7d69d7a716a857add,6e67e65a674138e7473e9eaec9c24ab4a5e0aad8fcfe34005201a07ae2a0a167,True,58,59,42,22,0.3692679002413516,0.75,0.14999999999999997,0.7
glm-4.7-flash,f03a4eea989b069fe918734d9e1c2644,b8ef975e1bd41c5f5c3a87947902eb30c7088aada65cb597838a7058d65824c6,True,32,33,30,22,0.7670850767085077,0.85,0.050000000000000024,0.7000000000000001
glm-4.7-flash,f03a4eea989b069fe918734d9e1c2644,99b0e2c9e0afcff644f642a7555183ce87728fb60d1c405b13d99159d0db9aa9,False,32,33,54,10,0.22950819672131148,0.9500000000000001,0.10000000000000003,0.9
glm-4.7-flash,02b15d84011aa2ed96dcb904e63129bb,cc0f21aef8b915c4c9a7b6bc0788c31df424db916d6470daec85488bcb55f5df,False,222,223,130,89,0.45535449421536633,0.9500000000000002,0.19999999999999996,0.9000000000000001
glm-4.7-flash,3544e050c3ae29b6422ea56dc506cd8d,3bafd715e4b0de7e4e9e6ffb0610d820c3e95cae54d49a3e7a7d181e801b180a,True,112,113,113,45,0.37033582089552236,0.5,0.19999999999999996,0.19999999999999998
